username,date,tweet,mentions
sunitdere,03-06-2020,Your services are active but there aren't of any help to us. Ohh yeah its as per your inadequate records. Get a feed back from your customers you will have the actual records.,"['vodafonein', 'buttandbutter']"
iamchintz,03-06-2020,It seems the app you recommend which is TRAI CMS never opens. I received the msg again other VAS services which I never enrolled. What would be the next step?,['vodafonein']
angarag,03-06-2020,@VodafoneIN is this is what you messaged after so many mails and tweets. How can I clear outstanding bill when it is unfair?  pic.twitter.com/kyN751oCTC,['vodafonein']
garvitbatra6,03-06-2020,"@VodafoneIN @VodafoneGroup i have charged 150rs extra from last 3 months on my postpaid number. One of your executive gave me her number in case any trouble occurs. I informed her several times but she didn't take any action against this.
I have paid more","['vodafonein', 'vodafonegroup']"
hidip86,03-06-2020,Failed to recharge online #vodafoneIN #onlinerecharge #vodafoneidea,[]
jay9781,03-06-2020,@VodafoneIN I raised the mobile shield claim on 27/05/2020 on that mentioned our team will be contact you with in 48 working Hr then after also another mail drop there are also told me we will contact you soon but still didn't get any response from your t,['vodafonein']
kanchanbhawnan2,03-06-2020,Of course they are making us fools...they are making more than you can imagine. I have been paying almost 300 rupees extra  for last 6 months .When i  refused to pay my bill and ask them to rectify they barred my outgoings. They have a thick skin like our government.,"['animesh1870', 'vodafonein']"
angarag,03-06-2020,"That has been said earlier. But can you change a plan just like that? Can you change a plan without the knowledge of a customer? And what about the consent?
How can you decide what is best for me? You may suggest, but I but the decision is mine. pic.twitter.com/lHl8do7BE3",['vodafonein']
ankush_1989,03-06-2020,"Again u send extras bill 120 ,add VAS charge like last month. What is this. This VAS service already deactivate by u last month so why u add charge in current month Bill. Please remove this kind of charge",['vodafonein']
amit16k,03-06-2020,"@TRAI @rsprasad @Anti420Abhiyan  Sir, can you please help me here and can you stop such fraudulent charge made by @VodafoneIN . How can they take money if no services has been used.  https://twitter.com/amit16k/status/1268077697957269506Â â¦","['trai', 'rsprasad', 'anti420abhiyan', 'vodafonein']"
nikita_s_pant,03-06-2020,Hey @VodafoneIN there was a deduction of 6 Rs from my prpaid account without any usage. Pls investigate n revert them back,['vodafonein']
sumitsambyal4,03-06-2020,@VodafoneIN @dotindia money got deducted not updated payment in vodafone,"['vodafonein', 'dotindia']"
radeepet,03-06-2020,@Idea @VodafoneIN @airtelindia Idea its been nearly a 3 weeks you people are not responding and making me a donkey. At least solve the issue (do the waiver) before my bill due date as I have to pay the bill.,"['idea', 'vodafonein', 'airtelindia']"
impulse_93,03-06-2020,"@VodafoneIN i hate you...your company is bull shit.
..check my recent tweets..now again you charged me 936?",['vodafonein']
abcdefghiraj,03-06-2020,"Got deducted for another service which I don't use. You assholes need to be taught a lesson. 
@VodafoneIN
#Vodafonechorhai",['vodafonein']
amit_msdian,03-06-2020,Why you people are not disclosing the reason behind the deduction. Are you afraid about the fact that your monopoly business will leak out to every people. After this incident I will immediately change to other network. @DoT_India @rsprasad,"['vodafonein', 'dot_india', 'rsprasad']"
impulse_93,03-06-2020,"@VodafoneIN sir/mam...are you going crazy....wtf you are doing....you are charging me 936 rs for due date 12/6/2020
I paid my bill in last month only . There too u charged me 1k rs...are you a dumb ass?",['vodafonein']
amit16k,03-06-2020,@Consumer2Court @jagograhakjago @ConsumerCourt_ @Anti420Abhiyan @TRAI @VodafoneIN I need justice. I have not used any services but still why I have to pay 3000/- to Vodafone. Plan was changed within 24-48 hrs on customer care advice. Still why I have to p,"['consumer2court', 'jagograhakjago', 'consumercourt_', 'anti420abhiyan', 'trai', 'vodafonein']"
amit16k,03-06-2020,"@VodafoneIN @TRAI Stop Cheating! I am in Norway and my plan 
 is changed from Rs.149 to REDX automatically and I lost the signal. Talked to customercare and they asked me to change to other plan within 48hr else there is a exit fee of Rs.3000. Still they ","['vodafonein', 'trai']"
sourabhsainifbd,03-06-2020,@VodafoneIN I will do fir against you because deducted 99rupee (mobile number 976108054)due to inconvenience.,['vodafonein']
royalba68522060,03-06-2020,"See the blunder #vodafoneIN #vodafoneidea #Vodafone 
You deducted my account balance made it negetive, I can't able to make call, suffered mental agony due to this today you are informing me of reverting it. Such a shameful Act @VodafoneIN  https://twitter.com/RoyalBa68522060/status/1267652905340817409Â â¦ pic.twitter.com/cZcA3HAhpv",['vodafonein']
sallu_sky,03-06-2020,"@VodafoneIN I have bought a new prepaid number yesterday.can I do my first Recharge through online?

Let me know",['vodafonein']
fkidwai,03-06-2020,"Are you guys completely in cheating game? I am tired of calling customer support, either I get an answer, we will call back or call get disconnected. I am calling everyday since two months but there is no solution yet.",['vodafonein']
manvend60577691,03-06-2020,@VodafoneIN  i was charged Rs99 few months back. You can check from deduction history. Kindly refund my Rs99.,['vodafonein']
arorasanjay91,03-06-2020,"@VodafoneIN . Charges levied without without using netflix

2. my waiver request rejected

3. calling 199 my call never connected to customer care executive

4. netflix is free for 1 month

5 i immediately deactivated it

6 Does vodafoneÂ  not want to ret",['vodafonein']
arorasanjay91,03-06-2020,"@VodafoneIN my complaint rf no. 3-67898450121 regarding waiver of netflix charges rejected
I never used please don't give offers on my vodafone app",['vodafonein']
shabbiralif,03-06-2020,Rs 19 deducted happens every month have to complain everytime for refund pic.twitter.com/rkLQcMqnE7,['vodafonein']
sabihanwar19,03-06-2020,"@VodafoneIN Get Well Soon...
Is maintaining Voda balance more than 900 INR a crime ?
Why you guys are deducting the balance without any reason? From 3 months facing these issues.Have customer got a temporary job for mailing you everytime deduction is happ",['vodafonein']
sabihanwar19,03-06-2020,"@VodafoneIN Are you guys kidding ??
I haven't used any services nor activated any. Why should i pay for the unused service.Are we the customer doing any charity to you ? Is the Voda business in loss ? Why you are harrasing and torturing us ?
#FraudAwarene",['vodafonein']
sabihanwar19,03-06-2020,"U guys must be kidding. Kindly reverse the 99Rs debited unfairly. Have some business ethics. Don't think and treat ""We The Customer"" as a Joke. pic.twitter.com/qYa8hYC866",['vodafonein']
animesh1870,03-06-2020,"So you know what is going in backed and hence taking precaution , 

Then I do not understand why you support with all logics , 

Since you know they take this money so you have some workaround ,
Any ways I faced issue so I reported","['zachariam', 'ysushil31', 'vodafonein']"
thatbookhoarder,03-06-2020,"@VodafoneIN My mobile data hasn't been working for 138 days. Still, I'm charged with the full bill every month while I have 199 GB data unused. Why? Please answer these questions coz I'm tired of sending 40+ emails to you where you ask for same details bu",['vodafonein']
sabihanwar19,03-06-2020,"@VodafoneIN Is maintaining Voda balance more than 900 INR a crime ?
Why @VodafoneIN are deducting the balance without any reason? From 3 months facing these issues.Have customer got a temporary job to mail you everytime deduction is happening?#FraudAwaren",['vodafonein']
manishkumarmf22,03-06-2020,"No Action @VodafoneIN
@TRAI
@rsprasad
@scribe_prashant 
Sir Need help to check the Overcharging of Fees in name of Plan exit Fee. Have been charged as 2500 Rs as Plan exit fee to change my postpaid plan to another plan in Vodafone. Feels like being cheated big time by Telecom https://twitter.com/ManishKumarmf22/status/1267824859725217793Â â¦","['vodafonein', 'trai', 'rsprasad', 'scribe_prashant']"
urstrulyrajan,03-06-2020,"@VodafoneIN 
 SMS still not working. Why is my account balance showing -3? How did it become -3?",['vodafonein']
yusufmailme,03-06-2020,"@VodafoneIN 
Today morning I have deducted 99Rs for downloading moviesandmusic from DIGIVIVE , actually I have not use this facilities and I am using nokia small mobile . Please refund my 99Rs to my account as soon as possible because I haven't use this F",['vodafonein']
vijaydavid77,03-06-2020,"I am facing problem from one week, my calls & net is not working..  My complain # 2548694376 ,, wat is the solution ? Will I get refund / extend the validity ??",['vodafonein']
hk9950,03-06-2020,Can you confirm how much time to take for giving new prepaid sim .. you are able to helped me or Not ?,['vodafonein']
govinds45177777,03-06-2020,"@TRAI I went again at lajpat Nagar Vodafone store but again Mr Sandeep is saying that we can't take your payment bcz cashier is not available and they are laughing but not doing their damn job, he is saying store manager is bhawani do whatever you want to","['trai', 'vodafonein', 'aajtak']"
piyushs88,03-06-2020,"Dear @VodafoneIN ,why other charges have been increased from 50 to 100rs. without any prior information.  pic.twitter.com/gRzZ9ciwyL",['vodafonein']
zachariam,03-06-2020,"I did not lost, I lost earlier times, so after that I never keep as main balance, I will recharge with unlimited packs only, so mostly they will not be able to debit main balance, when needed I will just recharge with 10 Rs or 30 rs , calling to some numbers need main balance.","['animesh1870', 'ysushil31', 'vodafonein']"
