username,date,tweet,mentions
abdulmohsinind,10-06-2020,"already Replied to you. 
But I don't think you guys are taking your customer experience seriously. anyways, good bye @VodafoneIN",['vodafonein']
imerverma,10-06-2020,"@VodafoneIN @manojsinhabjp #DOTseva Nothing works,neither YouTube,nor the browser,and  http://everything.HowÂ  long will it be?Network varies from 3G to 4G. No resolution is made after making a complaint.Just false promises are made and big publicity is d","['vodafonein', 'manojsinhabjp']"
sharmamohit096,10-06-2020,"Worst service, worst connection ...just showed me something went wrong and took my money and now not refunding it ....i",['vodafonein']
krunal061298,10-06-2020,@VodafoneIN #nothelping what the hell you're talking about? Do you have any common sense? Worste company and worste service ever I have seen. there is no one to solve your problem or else you can't get any proper reply and always gives you wrong informati,['vodafonein']
im_menith,10-06-2020,"Call customer service
Vodafone is crap anyways","['sachinkj10', 'vodafonein']"
aloksingh123,10-06-2020,"@airtelindia @airtelnews Today I reinserted my Airtel sim and got a message ""India's Best Video Experience on Airtel"". I switched my mobile data to Airtel and I surprised to see H+ instead of 4G and speed is horrible. I don't know how I will do my WFH #Ne","['airtelindia', 'airtelnews', 'vodafonein']"
ymiglani786,10-06-2020,"@VodafoneIN Pathetic service by @VodafoneIN. Not getting a signal on my phone from the last 2 days. No response from the customer care.

Sent DM's but no reply. 
Sent message on Facebook, there too no reply.",['vodafonein']
kederkadar,10-06-2020,Shameless people's called me and asking me why you want to port to @JioCare or @VodafoneIN ? what's is the exact reason? Acting like they don't know the reason and pretending that they are caring the customers. #airtel_always_sucks 1000000% #airtel_always_sucks @7893037199 pic.twitter.com/97tBQFbaRJ,"['airtel_presence', 'jiocare', 'vodafonein']"
muzzammil2710,10-06-2020,@VodafoneIN Hello! complaint number C004-67762729018 was assured to be resolved by 08-Jun-2020 please give me the status of it. Please help.,['vodafonein']
navimumbai_girl,10-06-2020,@VodafoneIN after taking my details I thought vodafone is going to help me in a serious way but seems like u people got disappear or might Iâm way far for u guys to reach on me ð¤ð¤,['vodafonein']
aakritijan6,10-06-2020,@VodafoneIN  it been more than a month. I have also paidmy bill. Y is myno. Not working now @Vodacom @VodafoneGroup @VodafoneCust . If this doesn't happen I'll  will port my no. And u mark my words. I don't care about the bill anymore @reliancejio I  want,"['vodafonein', 'vodacom', 'vodafonegroup', 'vodafonecust', 'reliancejio']"
kunal_1411,10-06-2020,I am only attending call drops not calls. Worst service,['vodafonein']
syedmanazirali,10-06-2020,"Dear @VodafoneIN I have ported my number into @Airtel_Presence due to worst network services, please stop sending me your promotion SMS. pic.twitter.com/Fwx7DMRh3L","['vodafonein', 'airtel_presence']"
advrakeshpatel,10-06-2020,"@VodafoneIN if u people donât want to give 4g service than let me know we will change/port into other network, I am just paying for 4g and u people give me 2G service ð¡",['vodafonein']
vansh50004539,10-06-2020,@VodafoneGroup it would be better if you provide the network and good customer service.... @VodafoneIN has just failed in it,"['vodafonegroup', 'vodafonein']"
kachharaarpit,10-06-2020,Tried that since yesterday I switched off my phone and also removed the Sim kindly check from your end.,['vodafonein']
readabhi,10-06-2020,@VodafoneIN Is your site down? I had been trying to access it since 3 days to recharge my phone but seems the site is down. Could you please look into it?,['vodafonein']
kunal_1411,10-06-2020,@VodafoneIN Worst service I have seen from any provider.,['vodafonein']
navinkchoudhary,10-06-2020,@VodafoneIN My DLT registration no VI 1100023865 submitted on 19Mar still pending for activation. Our Services have stopped and suffering huge losses. Pls help 7028900521,['vodafonein']
tweety28_ss5,10-06-2020,@VodafoneIN can you tell me how to talk yo an agent in the helpline number? we have to wait for five minutes and forced to listen to those records but still don't get the option to talk to the agent!!!!ððððð,['vodafonein']
kederkadar,10-06-2020,"I change my mind already, dealing with worthless team better deal it with other team. @DoT_India .
@JioCare @jio @VodafoneIN please help to get MNP for my disaster #airtel #airtel_always_sucks","['airtel_presence', 'dot_india', 'jiocare', 'jio', 'vodafonein']"
amkulkarni11,10-06-2020,@VodafoneIN #uselessservice #no network #no speed,['vodafonein']
kederkadar,10-06-2020,"@JioCare @jio @VodafoneIN could you please help me to get MNP on my disaster #airtel number? 
Pincode: 625107 you are not delivering SIM card, could you please arrange it. Prepaid with international roaming. 

#airtel_always_sucks
@DoT_India pic.twitter.c","['jiocare', 'jio', 'vodafonein', 'dot_india']"
pawansi51102760,10-06-2020,I dont care about this. But i really care is the responce given by your company to their consumers. And do all the msg openly so that other users seen the reality of @VodafoneIN and @vodafone_support,['vodafonein']
kederkadar,10-06-2020,"Hello #airtel disaster, still not awake? Always in sleeping mode? Shameless organisation. Better the hell shut your service all over india, good for public's #airtel_always_sucks
@DoT_India same as Airtel, useless

@Airtel_Presence @airtelindia @VodafoneIN @jio
@JioCare pic.twitter.com/8MyIf43eoa","['dot_india', 'airtel_presence', 'airtelindia', 'vodafonein', 'jio', 'jiocare']"
abhimanyubhat5,10-06-2020,"@airtel_care if you can help and 
@reliancejio @VodafoneIN please help me with your plans.  https://twitter.com/AbhimanyuBhat5/status/1270197973918666752Â â¦","['airtel_care', 'reliancejio', 'vodafonein']"
rahemulkhan,10-06-2020,"Anyone tweet on twitter, instantly you replied please DM. But when we DM to you then we don't reply from your site. Rubbish. @VodafoneIN  pic.twitter.com/CnWy4VWLGw",['vodafonein']
vasudevkamath,10-06-2020,Issue resolved.Thanks @RedmiIndia for your prompt response and solution centric approach. @VodafoneIN you need to take lessons from @RedmiIndia in being customer centric.,"['redmiindia', 'vodafonein']"
flywithranjan,10-06-2020,"For me, it's @VodafoneIN who keep sending multiple SMS every day.","['geekyranjit', 'airtelindia', 'vodafonein']"
imrishabhmathur,10-06-2020,"@VodafoneIN from last 2 days vodafone 4g is not working in my area (bhadu market, jodhpur, Rajasthan). And I tried calling vodafone care but nobody is picking up the call. Please turn on your 4g services in my area.",['vodafonein']
shaikh_mcmahon,10-06-2020,@VodafoneIN #replytweet #VodafoneIdea #Vodafone @TRAI #boycottvodafone,"['vodafonein', 'trai']"
s0unak,10-06-2020,Same thing is done by @VodafoneIN too.,"['geekyranjit', 'airtelindia', 'vodafonein']"
risingi10923875,10-06-2020,"@VodafoneIN @TRAI @VodafoneGroup @AdityaBirlaGrp @rmstakkar 
Rc'd the following msg on 06.06.20 & it's still pndng:

""Hello! Your complaint dated 06-Jun-2020 02:13:15 PM with reference number C003-68419973137 is registered. We assure resolution by 09-Jun-","['vodafonein', 'trai', 'vodafonegroup', 'adityabirlagrp', 'rmstakkar']"
ravitom47,10-06-2020,"@VodafoneIN 

Please 1st provide good network connection atleast then send this kind of message:

Hi! To serve you better, our new virtual assistant VIC is now on WhatsApp.
Tap
Say Hi/Help to chat about anything from payments, offers, data & more.

There ",['vodafonein']
dibyanshuanand1,10-06-2020,"@VodafoneIN 
Not again! Again the 4g network gone in some parts of West Bengal. Why this problem kept on happening from time to time ?
Why this problem again? Please look into it as soon as possible. This is really frustrating.

Thankyou.",['vodafonein']
risingi10923875,10-06-2020,"@VodafoneIN @TRAI @VodafoneGroup @AdityaBirlaGrp
Received the following msg on 06.06.20

""Hello! Your complaint dated 06-Jun-2020 02:13:15 PM with reference number C003-68419973137 is registered. We assure resolution by 09-Jun-2020 02:15:20 PM.""

Today is","['vodafonein', 'trai', 'vodafonegroup', 'adityabirlagrp']"
risingi10923875,10-06-2020,"@VodafoneIN @TRAI 
Received the following msg on 06.06.20

""Hello! Your complaint dated 06-Jun-2020 02:13:15 PM with reference number C003-68419973137 is registered. We assure resolution by 09-Jun-2020 02:15:20 PM.""

Today is 10.06.20, no resolution yet.","['vodafonein', 'trai']"
maheepferrari,10-06-2020,@idea_cares @VodafoneIN I am struggling to get a postpaid number disconnected from you guys its been 2 weeks the number is not disconnected till now!! I need the number disconnected now or I'll escalate!,"['idea_cares', 'vodafonein']"
babluchauha1997,10-06-2020,@VodafoneIN very slow networking,['vodafonein']
gameilhamzh,10-06-2020,I cant Make international call from my Vodafone number,['vodafonein']
2c1a40e8a5a8438,10-06-2020,No response till now @VodafoneIN @Vodacom @VodafoneGroup,"['vodafonein', 'vodacom', 'vodafonegroup']"
babluchauha1997,10-06-2020,Change network Vodafone very  slow networking,"['reachdebjani', 'vodafonein']"
kachharaarpit,10-06-2020,@VodafoneIN Waiting on complaint call since 20 mins no response from your end. i have dm you my number which has service problem also i have sent you my alternate number to call on. I m not able to use vodafone network since yesterday night.@pokharna Kind,"['vodafonein', 'pokharna', 'trai', 'rsprasad']"
av_pvi,10-06-2020,@VodafoneIN I have tried my best and I messaged all the details to you but still unable to pay my bill. Also you have kept a 14 year old boy in your vodafone mini store he don't know anything,['vodafonein']
abhiseksharma29,10-06-2020,No response after DM to @VodafoneIN  still facing the issue and call drops no internet,['vodafonein']
babluchauha1997,10-06-2020,"@VodafoneIN network bhut slow hai 3,4 din se aesa q",['vodafonein']
sachinkj10,10-06-2020,"Hi team @VodafoneIN .. 
Experiencing network issues from the past 2 days.
Have DM ed you as well but there's no action taken from your end.. Can you please look into this ? Or should i leave your services behind nd switch to other network?",['vodafonein']
ashin_murkar,10-06-2020,"@VodafoneIN Hi why it say Vodafone be safe 3G, when yours tag line say Vodafone super fast 4G verified by okla speed test.",['vodafonein']
reachdebjani,10-06-2020,"I have sent all details on DM. And please for a change please look into customers problems seriously! ð ð 

And FYI I got this message from your chat! How do I complain then?? pic.twitter.com/9v1pn3W29h",['vodafonein']
seanfallon,10-06-2020,"@VodafoneIN unable to call STD (South India) land line numbers from both my Vodafone numbers.... any interconnect network issues..

Getting ""call failed"" on all attempts",['vodafonein']
sumkaps,10-06-2020,"My wife holds prepaid Vodafone connection whereas I have post paid, wanted a combined suitable post paid plan for both",['vodafonein']
vinod_kathote,10-06-2020,@VodafoneIN I unable  send text messages from yesterday . Kindle check below error ð  pic.twitter.com/QqeEwwLKjX,['vodafonein']
vivekkumrgupta,10-06-2020,@VodafoneIN @TRAI Thats fine. But you are requested to unblock my number from sending PORT message. Can you do so??,"['vodafonein', 'trai']"
anubhav93204499,10-06-2020,@VodafoneIN @VodafoneGroup @Idea very bad service by Vodafoneidea,"['sethi_saurabh', 'airtel_presence', 'airtelindia', 'airtelnews', 'airtelnigeria', 'airtelmg', 'airtel_ug', 'cmodelhi', 'vodafonein', 'vodafonegroup', 'idea']"
pravin12psp,10-06-2020,"@reliancejio or @VodafoneIN can you assure me your network quality..
Village -Sarokhanpur,
post - Badlapur
District - Jaunpur
Uttar Pradesh
Pin 222125","['reliancejio', 'vodafonein']"
vedshar81000200,10-06-2020,"@VodafoneIN 
Covid19 is Lockdown is over. So can we expect some improvement in your Network Almost 3 months is gone not getting proper internet and network please resolve it. 
Will do MNP in Jio along with 250+ members in society. 
Location - Dombivli Wes",['vodafonein']
hramc85,10-06-2020,"Yo keep closing, i am not even getting network..why still your network not available but at same place Jio has 4g Network?",['vodafonein']
shubham2781,10-06-2020,Hi @VodafoneIN suddenly I'm not able to send sms from number. Don't say your recharge may be expire everything is okay. Recently using @RedmiIndia note 7. Can you help me,"['vodafonein', 'redmiindia']"
